# N2O, CH4, CO2 Fluxes via Static Chambers
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/28
# The newest version of the data https://lter.kbs.msu.edu/datatables/28.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml
#
# doi:10.6073/pasta/2bd6e21728a16243fc175a3e9bd0ab7c
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# Sample_Date		date of sampling
# Treatment		treatment
# Replicate		replicate
# CH4_C	gramsPerHectarePerDay	flux of methane (CH4) as C
# CO2_C	kilogramsPerHectarePerDay	flux of carbon dioxide (CO2) as C
# N2O_N	gramsPerHectarePerDay	flux of nitrous oxide (N2O) as N
# Year		sample year
# air_temperature_c	celsius	the air temperature used for the flux calculation
# moisture	gramsPerGram	gravimetric soil moisture 
# soil_temperature_c	celsius	soil temperature at 2.54 cm depth
# crop		the crop grown that year
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#<p>8-21-2003 Tim Bergsma.  Recently, the units for CO<sub>2</sub> fluxes have been challenged.  The issue is under review.<br> 
#10-1-2003 Sven Bohm. Unit problems resoved. CO<sub>2</sub> units changed from g C/ha/day to kg C/ha/day <br>
#12-16-2004 Sven Bohm. A reminder note that the gas samples in 1995 were only run for CH4 due to the long storage times between sampling and analysis as well as the discovery that the rubber seals used tended to leak quite rapidly</p><p>
#4-11-2006 Sven Bohm. Prior to 2000 two repliate chambers were used in the forested treatments, they were reported as reps 1 through 6. They map on the current sampling scheme as rep 1-2 is R1, rep 3-4 is R2 and rep 5-6 is R3</p>
#<p>2010-2-26 Sven Bohm. We discovered that the computation for the fluxes used a larger volume than the volume of the chambers. The fluxes
# since 2004 have been recalculated.</p>
#<p> 2012-05-16. Sven Bohm. Removed extra T from the front of the treatment names and the R in front of the replicates in post 2008 samples</p>
#<p>2012-10-10. Sven Bohm. Moved the forested treatments to their own dataset to avoid confusion with the naming</p>
#<p>2013-8-1. Sven Bohm. Added temperature correction and crops to the data table and removed the T7 fertilized plots from the data table. </p>
#<p>2013-11-14 Sven Bohm. Discovered that 2000 to 2003 data was computed assuming only 1 N instead of 2 N's so the values were half of what they should have been. Corrected the calculation in the database</p>
#2019-10-17 Sven Bohm. added soil moisture from sampling.
#2021-5-3 Sven Bohm. Temperatures for the temperature corrections failed to account for the time zone and used the 10 am UTC temperature instead of 10 am local time.
#2021-11-15 Sven Bohm. Removed post 2014 data a Phil's direction
#2023-8-16 Sven Bohm. In 1998 we did not sample T6, T5 and T3 was only sampled once with all negative fluxes so it was removed.
#
Sample_Date,Treatment,Replicate,CH4_C,CO2_C,N2O_N,Year,air_temperature_c,moisture,soil_temperature_c,crop
2012-06-28,T1,R4,5.67,26.03,22.68,2012,20.5,32.5,0.05,GLYMX
2012-06-28,T2,R1,0.65,11.15,6.32,2012,20.5,26,0.05,GLYMX
2012-06-28,T2,R2,1.49,25.10,2.97,2012,20.5,28,0.12,GLYMX
2012-06-28,T2,R3,-1.95,12.08,2.32,2012,20.5,28,0.08,GLYMX
2012-06-28,T2,R4,-1.95,12.08,-2.32,2012,20.5,23,0.10,GLYMX
2012-06-28,T3,R1,-1.49,15.80,4.00,2012,20.5,34,0.12,GLYMX
2012-06-28,T3,R2,1.30,20.45,1.49,2012,20.5,25,0.09,GLYMX
2012-06-28,T3,R3,-2.79,11.15,3.72,2012,20.5,29,0.10,GLYMX
2012-06-28,T3,R4,-4.18,20.45,-0.46,2012,20.5,25,0.09,GLYMX
2012-06-28,T4,R1,-0.46,19.52,7.81,2012,20.5,28,0.12,GLYMX
2012-06-28,T4,R3,1.39,22.31,6.23,2012,20.5,27,0.12,GLYMX
2012-06-28,T4,R4,0.46,18.59,3.16,2012,20.5,26.5,0.13,GLYMX
2012-06-28,T5,R1,0.93,8.37,2.70,2012,20.5,25,0.05,
2012-06-28,T5,R2,-7.25,3.72,-3.44,2012,20.5,24,0.05,
2012-06-28,T5,R3,-3.90,6.51,-3.62,2012,20.5,29,0.04,
2012-06-28,T5,R4,8.64,13.01,17.66,2012,20.5,25,0.06,
2012-06-28,T6,R1,-1.49,30.67,1.58,2012,20.5,27,0.04,
2012-06-28,T6,R2,-0.46,29.74,5.76,2012,20.5,28,0.03,
2012-06-28,T6,R3,-1.12,26.95,6.88,2012,20.5,28.899999618530273,0.05,
2012-06-28,T6,R4,-1.86,40.90,0.84,2012,20.5,33,0.01,
2012-06-28,T7,R1,-3.16,5.58,-6.69,2012,20.5,24,0.03,
2012-06-28,T7,R2,-1.21,15.80,0.37,2012,20.5,28,0.04,
2012-06-28,T7,R3,2.32,13.94,3.44,2012,20.5,31,0.02,
2012-06-28,T7,R4,-15.71,3.72,,2012,20.5,29,0.03,
2012-06-28,T8,R1,-5.67,4.65,0.37,2012,20.5,29,0.06,
2012-06-28,T8,R2,-3.72,12.08,1.58,2012,20.5,26.5,0.07,
2012-06-28,T8,R3,-2.60,11.15,1.58,2012,20.5,28.5,0.07,
2012-06-28,T8,R4,-3.62,12.08,2.70,2012,20.5,28.5,0.08,
2012-06-14,T1,R1,,9.59,0.48,2012,11.4,21,0.12,GLYMX
2012-06-14,T1,R2,-1.44,14.39,1.15,2012,11.4,20,0.15,GLYMX
2012-06-14,T1,R3,-0.86,17.27,2.40,2012,11.4,16.5,0.08,GLYMX
2012-06-14,T1,R4,-2.49,19.19,2.11,2012,11.4,29,0.10,GLYMX
2012-06-14,T2,R1,-1.44,10.55,0.58,2012,11.4,19,0.12,GLYMX
2012-06-14,T2,R2,-0.96,5.76,0.96,2012,11.4,22,0.12,GLYMX
2012-06-14,T2,R3,-2.40,7.68,1.73,2012,11.4,22,0.11,GLYMX
2012-06-14,T2,R4,-0.29,4.80,1.25,2012,11.4,22,0.15,GLYMX
2012-06-14,T3,R1,-1.63,21.11,2.30,2012,11.4,22,0.14,GLYMX
2012-06-14,T3,R2,-0.48,22.07,1.82,2012,11.4,21,0.12,GLYMX
2012-06-14,T3,R3,-0.86,14.39,3.65,2012,11.4,21,0.11,GLYMX
2012-06-14,T3,R4,-0.67,22.07,2.40,2012,11.4,23,0.12,GLYMX
2012-06-14,T4,R1,-1.63,20.15,1.73,2012,11.4,20,0.11,GLYMX
2012-06-14,T4,R2,-0.96,23.03,3.65,2012,11.4,21,0.15,GLYMX
2012-06-14,T4,R3,-1.15,19.19,2.49,2012,11.4,22,0.15,GLYMX
2012-06-14,T4,R4,-1.06,21.11,2.97,2012,11.4,20.5,0.15,GLYMX
2012-06-14,T5,R1,-1.54,9.59,0.38,2012,11.4,16,0.07,
2012-06-14,T5,R2,-1.06,8.64,1.54,2012,11.4,17,0.08,
2012-06-14,T5,R3,-2.59,9.59,0.77,2012,11.4,16,0.06,
2012-06-14,T5,R4,-0.77,10.55,0.00,2012,11.4,20.5,0.06,
2012-06-14,T6,R1,-2.11,29.74,-3.74,2012,11.4,19,0.07,
2012-06-14,T6,R2,-3.36,46.06,1.25,2012,11.4,19.5,0.08,
2012-06-14,T6,R3,1.34,24.95,4.22,2012,11.4,27,0.13,
2012-06-14,T6,R4,-1.25,51.81,7.29,2012,11.4,31,0.07,
2012-06-14,T7,R1,-0.67,14.39,0.38,2012,11.4,17,0.06,
2012-06-14,T7,R2,-1.73,23.99,0.19,2012,11.4,18.5,0.07,
2012-06-14,T7,R3,-0.19,23.99,1.34,2012,11.4,23,0.05,
2012-06-14,T7,R4,-1.25,22.07,-0.19,2012,11.4,19,0.05,
2012-06-14,T8,R1,-10.65,13.43,0.48,2012,11.4,18.5,0.10,
2012-06-14,T8,R2,-12.47,17.27,0.48,2012,11.4,18,0.09,
2012-06-14,T8,R3,-9.50,18.23,0.29,2012,11.4,18,0.11,
2012-06-14,T8,R4,-10.07,18.23,0.10,2012,11.4,18,0.09,
2012-06-01,T1,R1,,5.83,0.19,2012,7.9,12,0.19,GLYMX
2012-06-01,T1,R2,2.53,10.68,1.17,2012,7.9,10,0.23,GLYMX
2012-06-01,T1,R3,1.94,20.40,2.33,2012,7.9,12,0.18,GLYMX
2012-06-01,T1,R4,-13.31,11.65,0.97,2012,7.9,11,0.22,GLYMX
2012-06-01,T2,R1,-0.39,10.68,8.74,2012,7.9,10,0.18,GLYMX
2012-06-01,T2,R2,9.03,10.68,0.68,2012,7.9,13,0.16,GLYMX
2012-06-01,T2,R3,0.78,4.86,4.76,2012,7.9,11.5,0.20,GLYMX
2012-06-01,T2,R4,5.44,7.77,1.26,2012,7.9,11.5,0.21,GLYMX
2012-06-01,T3,R1,0.29,14.57,1.17,2012,7.9,10,0.19,GLYMX
2012-06-01,T3,R2,1.07,22.34,3.21,2012,7.9,12,0.25,GLYMX
2012-06-01,T3,R3,-4.56,12.63,1.46,2012,7.9,11,0.19,GLYMX
2012-06-01,T3,R4,-2.72,17.48,1.55,2012,7.9,12,0.19,GLYMX
2012-06-01,T4,R1,-5.73,27.19,1.55,2012,7.9,10,0.17,GLYMX
2012-06-01,T4,R2,0.19,23.31,3.11,2012,7.9,10.5,0.25,GLYMX
2012-06-01,T4,R3,-3.30,18.45,1.75,2012,7.9,12,0.22,GLYMX
2012-06-01,T4,R4,-1.65,15.54,2.23,2012,7.9,11,0.19,GLYMX
2012-06-01,T5,R1,3.21,10.68,0.49,2012,7.9,10,0.19,
2012-06-01,T5,R2,-3.11,7.77,0.78,2012,7.9,10,0.17,
2012-06-01,T5,R3,-8.74,5.83,1.26,2012,7.9,11,0.21,
2012-06-01,T5,R4,7.67,12.63,0.97,2012,7.9,11,0.17,
2012-06-01,T6,R1,2.82,25.25,1.75,2012,7.9,11,0.19,
2012-06-01,T6,R2,-0.58,35.94,3.59,2012,7.9,11,0.19,
2012-06-01,T6,R3,-2.14,20.40,22.24,2012,7.9,12,0.23,
2012-06-01,T6,R4,-4.37,48.56,41.37,2012,7.9,12,0.21,
2012-06-01,T7,R1,-6.51,21.37,1.36,2012,7.9,12.5,0.21,
2012-06-01,T7,R2,-13.31,36.91,1.85,2012,7.9,11,0.21,
2012-06-01,T7,R3,2.14,33.99,2.43,2012,7.9,12,0.16,
2012-06-01,T7,R4,-0.87,32.05,1.46,2012,7.9,11,0.19,
2012-06-01,T8,R1,-16.32,38.85,1.75,2012,7.9,14,0.25,
2012-06-01,T8,R2,-13.69,34.96,2.43,2012,7.9,14,0.19,
2012-06-01,T8,R3,-1.07,44.68,3.01,2012,7.9,14,0.22,
2012-06-01,T8,R4,-22.44,27.19,0.97,2012,7.9,13.5,0.18,
2012-05-18,T1,R1,5.72,15.51,-0.68,2012,8.4,15,0.12,GLYMX
2012-05-18,T1,R2,-1.16,22.30,2.04,2012,8.4,15,0.14,GLYMX
2012-05-18,T1,R3,-0.87,22.30,1.16,2012,8.4,15,0.10,GLYMX
2012-05-18,T1,R4,,16.48,0.78,2012,8.4,15,0.13,GLYMX
2012-05-18,T2,R1,,10.66,0.29,2012,8.4,15,0.12,GLYMX
2012-05-18,T2,R2,10.18,8.72,-0.39,2012,8.4,18,0.12,GLYMX
2012-05-18,T2,R3,-7.37,8.72,2.33,2012,8.4,15,0.13,GLYMX
2012-05-18,T2,R4,8.82,8.72,2.04,2012,8.4,15,0.17,GLYMX
2012-05-18,T3,R1,-9.89,20.36,1.26,2012,8.4,18,0.15,GLYMX
2012-05-18,T3,R2,1.94,25.20,2.33,2012,8.4,15,0.12,GLYMX
2012-05-18,T3,R3,,5.82,0.48,2012,8.4,15,0.10,GLYMX
2012-05-18,T3,R4,5.04,28.11,-0.19,2012,8.4,15,0.12,GLYMX
2012-05-18,T4,R1,-1.36,46.53,0.58,2012,8.4,15,0.14,GLYMX
2012-05-18,T4,R2,,42.65,0.29,2012,8.4,21,0.15,GLYMX
2012-05-18,T4,R3,3.30,47.50,0.39,2012,8.4,15,0.16,GLYMX
2012-05-18,T4,R4,-3.10,51.38,1.45,2012,8.4,15,0.14,GLYMX
2012-05-18,T5,R1,-5.14,15.51,-0.29,2012,8.4,17.5,0.14,
2012-05-18,T5,R2,-7.66,14.54,-0.68,2012,8.4,15.5,0.11,
2012-05-18,T5,R3,-0.58,14.54,1.55,2012,8.4,13,0.12,
2012-05-18,T5,R4,-8.53,12.60,1.16,2012,8.4,12,0.11,
2012-05-18,T6,R1,-7.17,42.65,0.68,2012,8.4,15.5,0.16,
2012-05-18,T6,R2,0.87,49.44,0.00,2012,8.4,16,0.12,
2012-05-18,T6,R3,-5.14,36.84,1.45,2012,8.4,15,0.17,
2012-05-18,T6,R4,-7.76,56.22,3.97,2012,8.4,15,0.12,
2012-05-18,T7,R1,4.17,33.93,0.58,2012,8.4,15,0.12,
2012-05-18,T7,R2,-4.07,36.84,0.29,2012,8.4,13.5,0.12,
2012-05-18,T7,R4,-1.36,37.81,0.10,2012,8.4,15,0.09,
2012-05-18,T8,R1,-6.88,37.81,0.39,2012,8.4,13.5,0.16,
2012-05-18,T8,R2,,48.47,1.26,2012,8.4,14,0.19,
2012-05-18,T8,R3,-9.98,66.89,1.55,2012,8.4,13.5,0.16,
2012-05-18,T8,R4,-0.87,47.50,2.13,2012,8.4,13,0.16,
2012-04-26,T1,R1,-3.78,7.76,1.16,2012,8.4,10.5,0.14,GLYMX
2012-04-26,T1,R2,0.10,19.39,0.58,2012,8.4,10.5,0.20,GLYMX
2012-04-26,T1,R3,-0.10,11.64,0.97,2012,8.4,10.5,0.14,GLYMX
2012-04-26,T1,R4,0.19,9.70,1.55,2012,8.4,10,0.17,GLYMX
2012-04-26,T2,R1,-0.10,11.64,1.36,2012,8.4,10,0.16,GLYMX
2012-04-26,T2,R2,-0.29,8.73,0.19,2012,8.4,11,0.13,GLYMX
2012-04-26,T2,R3,-0.39,8.73,2.62,2012,8.4,11,0.15,GLYMX
2012-04-26,T2,R4,0.10,4.85,0.48,2012,8.4,10.5,0.20,GLYMX
2012-04-26,T3,R1,0.00,9.70,1.55,2012,8.4,11,0.17,GLYMX
2012-04-26,T3,R2,0.00,14.54,0.97,2012,8.4,10.5,0.17,GLYMX
2012-04-26,T3,R3,0.10,13.58,2.72,2012,8.4,10,0.15,GLYMX
2012-04-26,T3,R4,0.10,7.76,0.68,2012,8.4,11,0.15,GLYMX
2012-04-26,T4,R1,-0.19,15.51,0.58,2012,8.4,11,0.16,GLYMX
2012-04-26,T4,R2,0.00,19.39,2.62,2012,8.4,12,0.20,GLYMX
2012-04-26,T4,R3,0.00,14.54,0.87,2012,8.4,11,0.21,GLYMX
2012-04-26,T4,R4,-0.48,4.85,0.39,2012,8.4,11,0.17,GLYMX
2012-04-26,T5,R1,0.10,11.64,0.68,2012,8.4,10,0.18,
2012-04-26,T5,R2,0.58,7.76,-0.19,2012,8.4,10,0.18,
2012-04-26,T5,R3,0.00,10.67,0.29,2012,8.4,10,0.17,
2012-04-26,T5,R4,0.19,11.64,1.65,2012,8.4,9.5,0.16,
2012-04-26,T6,R1,-0.39,40.73,2.72,2012,8.4,10.5,0.20,
2012-04-26,T6,R2,-0.10,39.76,2.62,2012,8.4,10.5,0.18,
2012-04-26,T6,R3,-0.19,34.91,12.02,2012,8.4,11,0.23,
2012-04-26,T6,R4,-0.10,35.88,0.58,2012,8.4,10,0.18,
2012-04-26,T7,R1,0.00,20.36,-0.29,2012,8.4,11,0.18,
2012-04-26,T7,R2,0.10,18.42,-0.48,2012,8.4,11,0.22,
2012-04-26,T7,R3,-0.19,40.73,2.81,2012,8.4,11,0.20,
2012-04-26,T7,R4,-0.19,30.06,0.58,2012,8.4,11,0.18,
2012-04-26,T8,R1,1.75,22.30,0.39,2012,8.4,11,0.22,
2012-04-26,T8,R2,-0.78,34.91,0.78,2012,8.4,10.5,,
2012-04-26,T8,R3,-0.19,51.39,3.10,2012,8.4,11,,
2012-04-26,T8,R4,-0.68,31.03,1.16,2012,8.4,11,,
2012-04-12,T1,R1,2.20,5.00,1.00,2012,0,6.5,0.12,GLYMX
2012-04-12,T1,R2,-2.50,13.99,0.30,2012,0,7,0.20,GLYMX
2012-04-12,T1,R3,-0.70,6.00,0.00,2012,0,7,0.12,GLYMX
2012-04-12,T1,R4,4.90,9.00,2.60,2012,0,6,0.16,GLYMX
2012-04-12,T2,R1,-0.50,5.00,0.60,2012,0,6,0.13,GLYMX
2012-04-12,T2,R2,0.60,6.00,-0.30,2012,0,7.5,0.12,GLYMX
2012-04-12,T2,R3,-2.70,7.00,-0.40,2012,0,7,0.14,GLYMX
2012-04-12,T2,R4,-1.00,4.00,0.40,2012,0,6,0.17,GLYMX
2012-04-12,T3,R1,-1.20,7.00,-1.10,2012,0,7.5,0.15,GLYMX
2012-04-12,T3,R2,-2.80,10.00,1.80,2012,0,6.5,0.15,GLYMX
2012-04-12,T3,R3,0.60,8.00,1.10,2012,0,6,0.12,GLYMX
2012-04-12,T3,R4,-3.00,8.00,-2.30,2012,0,6.5,0.15,GLYMX
2012-04-12,T4,R1,-0.30,9.00,0.70,2012,0,5.5,0.14,GLYMX
2012-04-12,T4,R2,1.20,17.99,1.10,2012,0,7,0.17,GLYMX
2012-04-12,T4,R3,3.10,11.99,2.00,2012,0,7,0.19,GLYMX
2012-04-12,T4,R4,-3.90,8.00,-4.00,2012,0,7,0.15,GLYMX
2012-04-12,T5,R1,-0.10,9.00,0.30,2012,0,6.5,0.16,
2012-04-12,T5,R2,5.20,5.00,4.60,2012,0,7.5,0.13,
2012-04-12,T5,R3,-1.10,6.00,-1.70,2012,0,7,0.15,
2012-04-12,T5,R4,9.40,5.00,6.00,2012,0,6.5,0.14,
2012-04-12,T6,R1,-0.60,23.99,0.80,2012,0,6,0.19,
2012-04-12,T6,R2,0.30,21.99,0.90,2012,0,6,0.17,
2012-04-12,T6,R3,-2.00,33.98,2.00,2012,0,8,0.22,
2012-04-12,T6,R4,1.60,22.99,3.40,2012,0,6,0.14,
2012-04-12,T7,R1,-1.70,11.99,-1.20,2012,0,7,0.17,
2012-04-12,T7,R2,-0.90,9.00,1.80,2012,0,6.5,0.20,
2012-04-12,T7,R3,-0.20,19.99,-5.60,2012,0,8,0.17,
2012-04-12,T7,R4,-2.20,12.99,1.10,2012,0,8,0.14,
2012-04-12,T8,R1,-5.20,20.99,2.30,2012,0,7,,
2012-04-12,T8,R2,4.10,23.99,1.10,2012,0,8,0.22,
2012-04-12,T8,R3,-7.40,35.98,5.40,2012,0,8,,
2012-04-12,T8,R4,-16.49,15.99,-0.90,2012,0,8,,
2012-03-29,T1,R1,0.30,4.95,0.00,2012,2.5,7.5,0.15,GLYMX
2012-03-29,T1,R2,0.20,7.92,1.49,2012,2.5,7,0.20,GLYMX
2012-03-29,T1,R3,-0.20,4.95,0.59,2012,2.5,7,0.13,GLYMX
2012-03-29,T1,R4,0.00,11.89,-0.30,2012,2.5,8.5,0.16,GLYMX
2012-03-29,T2,R1,0.89,5.94,1.88,2012,2.5,7,0.16,GLYMX
2012-03-29,T2,R2,2.38,8.91,0.59,2012,2.5,9,0.12,GLYMX
2012-03-29,T2,R3,0.10,4.95,1.88,2012,2.5,8,0.15,GLYMX
2012-03-29,T2,R4,0.10,3.96,-0.50,2012,2.5,8,0.20,GLYMX
2012-03-29,T3,R1,-0.30,5.94,1.88,2012,2.5,7.5,0.18,GLYMX
2012-03-29,T3,R2,-1.09,6.93,1.29,2012,2.5,7.5,0.14,GLYMX
2012-03-29,T3,R3,0.30,6.93,1.88,2012,2.5,7.5,0.13,GLYMX
2012-03-29,T3,R4,-1.09,5.94,-0.30,2012,2.5,8,0.16,GLYMX
2012-03-29,T4,R1,-0.59,12.88,0.69,2012,2.5,4,0.15,GLYMX
2012-03-29,T4,R2,1.49,10.90,0.30,2012,2.5,7.5,0.20,GLYMX
2012-03-29,T4,R3,1.39,7.92,-0.20,2012,2.5,8,0.20,GLYMX
2012-03-29,T4,R4,0.20,21.79,1.39,2012,2.5,9,0.19,GLYMX
2012-03-29,T5,R1,2.77,10.90,1.09,2012,2.5,8.5,0.19,
2012-03-29,T5,R2,-0.30,5.94,0.00,2012,2.5,9,0.14,
2012-03-29,T5,R3,-0.10,6.93,1.98,2012,2.5,9,0.18,
2012-03-29,T5,R4,-0.69,6.93,0.79,2012,2.5,9.5,0.16,
2012-03-29,T6,R1,-0.69,22.78,0.20,2012,2.5,6,0.22,
2012-03-29,T6,R2,0.20,21.79,0.79,2012,2.5,7,0.17,
2012-03-29,T6,R3,-1.39,15.85,0.50,2012,2.5,10,0.20,
2012-03-29,T6,R4,0.69,28.72,0.50,2012,2.5,9.5,0.16,
2012-03-29,T7,R1,-1.68,10.90,0.59,2012,2.5,9,0.19,
2012-03-29,T7,R2,0.40,8.91,0.89,2012,2.5,7,0.22,
2012-03-29,T7,R3,-0.40,18.82,1.29,2012,2.5,10,0.18,
2012-03-29,T7,R4,-0.59,12.88,0.40,2012,2.5,8.5,0.16,
2012-03-29,T8,R1,-5.55,23.77,2.38,2012,2.5,9,0.22,
2012-03-29,T8,R2,-5.45,21.79,0.99,2012,2.5,9,0.25,
2012-03-29,T8,R3,-2.67,30.71,2.97,2012,2.5,9,0.23,
2012-03-29,T8,R4,0.10,16.84,-0.40,2012,2.5,9,,
2011-11-09,T1,R1,8.76,6.67,4.67,2011,13.5,8,,ZEAMX
2011-11-09,T1,R2,-0.38,2.86,0.19,2011,13.5,8.5,,ZEAMX
2011-11-09,T1,R3,4.10,4.76,1.52,2011,13.5,8.5,,ZEAMX
2011-11-09,T1,R4,-2.67,3.81,0.48,2011,13.5,8,,ZEAMX
2011-11-09,T2,R1,3.43,4.76,1.14,2011,13.5,9,,ZEAMX
2011-11-09,T2,R2,-1.33,7.62,8.76,2011,13.5,8,,ZEAMX
2011-11-09,T2,R3,-5.43,0.95,-0.10,2011,13.5,8,,ZEAMX
2011-11-09,T2,R4,-0.29,3.81,1.05,2011,13.5,8,,ZEAMX
2011-11-09,T3,R1,0.95,3.81,0.67,2011,13.5,8,,ZEAMX
2011-11-09,T3,R2,-6.86,3.81,-0.10,2011,13.5,7.5,,ZEAMX
2011-11-09,T3,R3,-2.48,3.81,-0.38,2011,13.5,8,,ZEAMX
2011-11-09,T3,R4,-0.95,1.90,0.29,2011,13.5,8,,ZEAMX
2011-11-09,T4,R1,-1.24,1.90,-0.95,2011,13.5,8,,ZEAMX
2011-11-09,T4,R2,-0.86,7.62,1.52,2011,13.5,9.5,,ZEAMX
2011-11-09,T4,R3,-0.67,8.57,-0.95,2011,13.5,8,,ZEAMX
2011-11-09,T4,R4,-7.71,2.86,6.19,2011,13.5,8.5,,ZEAMX
2011-11-09,T5,R1,-3.05,12.38,-0.19,2011,13.5,9,,
2011-11-09,T5,R2,-0.76,0.95,-0.76,2011,13.5,8,,
2011-11-09,T5,R3,0.76,10.48,0.86,2011,13.5,8.5,,
2011-11-09,T5,R4,1.14,3.81,0.48,2011,13.5,8,,
2011-11-09,T6,R1,-2.00,13.33,1.90,2011,13.5,8,,
2011-11-09,T6,R2,4.29,13.33,3.14,2011,13.5,8,,
2011-11-09,T6,R3,-1.43,10.48,0.10,2011,13.5,9,,
2011-11-09,T6,R4,2.76,11.43,2.86,2011,13.5,7,,
2011-11-09,T7,R1,0.38,6.67,0.57,2011,13.5,8,,
2011-11-09,T7,R2,-2.67,5.71,-1.24,2011,13.5,9,,
2011-11-09,T7,R3,0.57,14.29,0.86,2011,13.5,9,,
2011-11-09,T7,R4,-5.14,5.71,-0.19,2011,13.5,8.5,,
2011-11-09,T8,R1,-1.52,18.10,8.10,2011,13.5,9,,
2011-11-09,T8,R2,9.24,29.53,4.67,2011,13.5,9,,
2011-11-09,T8,R3,1.33,15.24,0.67,2011,13.5,8,,
2011-11-09,T8,R4,0.38,12.38,-0.48,2011,13.5,8,,
2011-10-13,T1,R1,-2.20,10.54,1.34,2011,11.7,15,0.14,ZEAMX
2011-10-13,T1,R2,-2.97,12.46,3.35,2011,11.7,14,0.18,ZEAMX
2011-10-13,T1,R3,1.34,10.54,0.38,2011,11.7,15,0.13,ZEAMX
2011-10-13,T1,R4,3.55,13.42,1.63,2011,11.7,15,0.15,ZEAMX
2011-10-13,T2,R1,0.86,15.33,1.25,2011,11.7,16.5,0.15,ZEAMX
2011-10-13,T2,R2,-1.34,14.38,10.54,2011,11.7,15.25,0.11,ZEAMX
2011-10-13,T2,R3,-1.44,7.67,-0.29,2011,11.7,13.25,0.15,ZEAMX
2011-10-13,T2,R4,-1.44,9.58,0.77,2011,11.7,14,0.19,ZEAMX
2011-10-13,T3,R1,0.19,16.29,2.40,2011,11.7,17,0.16,ZEAMX
2011-10-13,T3,R2,-1.05,10.54,0.86,2011,11.7,14.25,0.14,ZEAMX
2011-10-13,T3,R3,-0.10,17.25,2.01,2011,11.7,15.5,0.14,ZEAMX
2011-10-13,T3,R4,-3.07,12.46,1.82,2011,11.7,13.5,0.12,ZEAMX
2011-10-13,T4,R1,-0.19,14.38,2.11,2011,11.7,16,0.14,ZEAMX
2011-10-13,T4,R2,-0.38,20.13,0.96,2011,11.7,14.5,0.19,ZEAMX
2011-10-13,T4,R3,-1.15,18.21,1.05,2011,11.7,14,0.19,ZEAMX
2011-10-13,T4,R4,1.25,16.29,1.53,2011,11.7,15,0.18,ZEAMX
2011-10-13,T5,R1,-1.53,13.42,-0.10,2011,11.7,16,0.08,
2011-10-13,T5,R2,0.96,14.38,0.19,2011,11.7,16,0.09,
2011-10-13,T5,R3,-3.26,11.50,0.48,2011,11.7,16,0.09,
2011-10-13,T5,R4,-1.15,12.46,1.34,2011,11.7,15,0.11,
2011-10-13,T6,R1,-3.55,49.84,1.92,2011,11.7,16,0.15,
2011-10-13,T6,R2,-2.78,45.04,3.26,2011,11.7,16,0.14,
2011-10-13,T6,R3,-4.98,34.50,3.74,2011,11.7,15,0.18,
2011-10-13,T6,R4,-2.49,37.38,1.82,2011,11.7,15,0.13,
2011-10-13,T7,R1,0.19,20.13,0.77,2011,11.7,13.5,0.15,
2011-10-13,T7,R2,-1.25,24.92,1.05,2011,11.7,16,0.15,
2011-10-13,T7,R3,-3.35,32.59,1.92,2011,11.7,14,0.12,
2011-10-13,T7,R4,0.10,24.92,2.20,2011,11.7,15,0.15,
2011-10-13,T8,R1,-9.10,22.04,1.05,2011,11.7,15,0.19,
2011-10-13,T8,R2,-10.06,23.96,1.15,2011,11.7,15,0.20,
2011-10-13,T8,R3,-11.40,27.79,2.97,2011,11.7,15,0.20,
2011-10-13,T8,R4,-8.05,35.46,1.15,2011,11.7,15,0.21,
2011-09-29,T1,R1,0.10,2.88,0.38,2011,11.7,15,0.15,ZEAMX
2011-09-29,T1,R2,-0.96,3.83,-0.77,2011,11.7,17,0.16,ZEAMX
2011-09-29,T1,R3,-2.88,4.79,0.58,2011,11.7,15,0.16,ZEAMX
2011-09-29,T1,R4,1.82,11.50,0.86,2011,11.7,15,0.17,ZEAMX
2011-09-29,T2,R1,2.97,6.71,1.63,2011,11.7,15,0.15,ZEAMX
2011-09-29,T2,R2,-2.30,6.71,20.99,2011,11.7,16,0.14,ZEAMX
2011-09-29,T2,R3,0.19,4.79,0.96,2011,11.7,16,0.16,ZEAMX
2011-09-29,T2,R4,3.93,5.75,2.30,2011,11.7,16,0.20,ZEAMX
2011-09-29,T3,R1,-5.37,6.71,1.34,2011,11.7,14,0.19,ZEAMX
2011-09-29,T3,R2,-3.35,2.88,1.25,2011,11.7,15,0.16,ZEAMX
2011-09-29,T3,R3,-2.01,3.83,1.53,2011,11.7,15,0.16,ZEAMX
2011-09-29,T3,R4,-0.58,2.88,0.10,2011,11.7,16,0.15,ZEAMX
2011-09-29,T4,R1,-1.34,2.88,1.92,2011,11.7,15,0.16,ZEAMX
2011-09-29,T4,R2,-0.29,7.67,0.58,2011,11.7,17.5,0.19,ZEAMX
