"","Site","Experiment","Year","Time.Range","Chamber","Crop","CO2.Flux","CO2.SE","CH4.Flux","CH4.SE","N2O.Flux","N2O.SE","NH3.Flux","NH3.SE"
"522","KELLOGG","508",2014,"2014-05-19~2014-08-08","on_broadcast",NA,-1125643.19833277,0.000233690796716635,NA,NA,-949700.8375691,0.000196749292653799,NA,NA
"523","KELLOGG","601",2014,"2014-05-19~2014-12-31","on_broadcast",NA,-82906.7935027758,1.79196079677873e-05,NA,NA,-7828578.14910552,0.00161749259824098,NA,NA
"524","KELLOGG","601",2015,"2015-01-01~2015-08-13","on_broadcast",NA,-82176.323297459,1.77620721901279e-05,NA,NA,-7759602.63988385,0.00160327281407796,NA,NA
"525","KELLOGG","602",2014,"2014-05-19~2014-12-31","on_broadcast",NA,-1580406.60120002,0.000327206827289685,NA,NA,-1555407.57063124,0.000321034617352383,NA,NA
"526","KELLOGG","602",2015,"2015-01-01~2015-08-13","on_broadcast",NA,-1566482.06061321,0.000324330269797193,NA,NA,-1541703.29059942,0.000318212321315507,NA,NA
"527","LAN","126",2012,"2012-04-02~2012-12-31","on_broadcast",NA,2677063.61470025,0.000580052052857724,-4051966.18675325,0.000878477554332129,477010.049225661,0.000103320366994747,NA,NA
"528","LAN","126",2013,"2013-01-01~2013-12-31","on_broadcast",NA,3566160.53089626,0.000772346734647751,-5397690.89024785,0.00116970411054647,635432.942717126,0.000137572391433298,NA,NA
"529","LAN","126",2014,"2014-01-01~2014-11-16","on_broadcast",NA,3126496.10151844,0.000677255974954644,-4732220.93531528,0.00102569100414136,557091.752080514,0.000120634580178515,NA,NA
"530","LAN","129",2012,"2012-04-02~2012-12-31","on_broadcast",NA,1717968.62933116,0.000371411854208452,1403.27010796769,3.46674766257996e-07,-1511030.42564544,0.000328264123054786,NA,NA
"531","LAN","129",2013,"2013-01-01~2013-12-31","on_broadcast",NA,2288534.30634258,0.000494539638946694,1869.31915917948,4.6160188963515e-07,-2012868.51456736,0.000437087882516256,NA,NA
"532","LAN","129",2014,"2014-01-01~2014-11-16","on_broadcast",NA,2006385.72747026,0.000433652283747493,1638.85467376079,4.04769805801653e-07,-1764706.18888003,0.000383273945151896,NA,NA
"533","LAN","147",2012,"2012-04-02~2012-12-31","on_broadcast",NA,-350224.112702573,7.58843111893994e-05,-11189.4289926365,2.30987120574572e-06,681615.23364551,0.000147639851021092,NA,NA
"534","LAN","147",2013,"2013-01-01~2013-12-31","on_broadcast",NA,-466539.308528731,0.000101040931872082,-14905.6228134326,3.07562308313836e-06,907990.878636357,0.00019658435182959,NA,NA
"535","LAN","147",2014,"2014-01-01~2014-11-16","on_broadcast",NA,-409020.658684594,8.86008469426502e-05,-13067.9400936621,2.69695464020036e-06,796046.593505103,0.00017238103158008,NA,NA
"536","LAN","161",2012,"2012-04-02~2012-12-31","on_broadcast",NA,-1952822.27190969,0.000423528415031185,48830.635635529,1.06234557651168e-05,-1033026.78496294,0.000224296321198831,NA,NA
"537","LAN","161",2013,"2013-01-01~2013-12-31","on_broadcast",NA,-2601386.70972104,0.00056393350694894,65048.0938801786,1.41452673604205e-05,-1376111.99294267,0.000298653423291928,NA,NA
"538","LAN","161",2014,"2014-01-01~2014-11-16","on_broadcast",NA,-2280667.21451318,0.00049450242997281,57028.4511740503,1.24037124879053e-05,-1206454.03974863,0.00026188343433196,NA,NA
"539","LAN","165",2012,"2012-04-02~2012-12-31","on_broadcast",NA,10464.8684745604,2.11578904508537e-06,-13030.5408173433,2.71394517937461e-06,-1349858.52667438,0.000292723679341681,NA,NA
"540","LAN","165",2013,"2013-01-01~2013-12-31","on_broadcast",NA,13940.4238687752,2.81720020136609e-06,-17358.1981896345,3.61365275217226e-06,-1798168.7744465,0.000389765326742923,NA,NA
"541","LAN","165",2014,"2014-01-01~2014-11-16","on_broadcast",NA,12221.7385476067,2.47034859274601e-06,-15218.1426043265,3.16874249359182e-06,-1576476.32888963,0.000341777707464959,NA,NA
"542","LAN","179",2012,"2012-04-02~2012-12-31","on_broadcast",NA,1496524.69444388,0.00032389554975771,279881.668299542,6.06428755522428e-05,-413683.528360937,8.97667173820532e-05,NA,NA
"543","LAN","179",2013,"2013-01-01~2013-12-31","on_broadcast",NA,1993545.19293603,0.000431271071236658,372834.979838387,8.07467651921682e-05,-551074.641073861,0.000119525533448156,NA,NA
"544","LAN","179",2014,"2014-01-01~2014-11-16","on_broadcast",NA,1747765.20061536,0.000378173295381105,326868.939543642,7.08052830814499e-05,-483133.807742318,0.00010480963802287,NA,NA
"545","LAN","204",2012,"2012-04-02~2012-12-31","on_broadcast",NA,3463383.47576259,0.000750999208676661,-21309.7811242581,4.48992251526106e-06,-126503.27561424,2.74326847631829e-05,NA,NA
"546","LAN","204",2013,"2013-01-01~2013-12-31","on_broadcast",NA,4613630.16722864,0.000999965061212957,-28387.1105833547,5.97838931235563e-06,-168517.096851277,3.65269709738496e-05,NA,NA
"547","LAN","204",2014,"2014-01-01~2014-11-16","on_broadcast",NA,4044825.40926,0.000876850101228461,-24887.3236164056,5.24233443441643e-06,-147740.97847489,3.20297972774854e-05,NA,NA
"548","LAN","224",2012,"2012-04-02~2012-12-31","on_broadcast",NA,879122.204195831,0.000190190584893832,-8340.79835146048,1.70123435888357e-06,-1248473.73280914,0.000270852256361854,NA,NA
"549","LAN","224",2013,"2013-01-01~2013-12-31","on_broadcast",NA,1171093.16729593,0.00025324119875419,-11110.9150083133,2.26521532925848e-06,-1663112.42064581,0.000360643247022081,NA,NA
"550","LAN","224",2014,"2014-01-01~2014-11-16","on_broadcast",NA,1026711.55484707,0.000222062329353291,-9741.07381866235,1.98632369047294e-06,-1458070.78868501,0.000316241116700629,NA,NA
"551","LAN","233",2012,"2012-04-02~2012-12-31","on_broadcast",NA,2278472.14737007,0.000493363175701943,-2139.44539489089,4.28330297059495e-07,35209.3499566868,6.63543303516643e-06,NA,NA
"552","LAN","233",2013,"2013-01-01~2013-12-31","on_broadcast",NA,3035190.27316225,0.000656919384828938,-2849.9904978664,5.70327274324565e-07,46902.9564179585,8.83516403758935e-06,NA,NA
"553","LAN","233",2014,"2014-01-01~2014-11-16","on_broadcast",NA,2660988.05025542,0.00057603995521883,-2498.62121391685,5.00109001427821e-07,41120.3909696578,7.74738516541375e-06,NA,NA
"554","LAN","256",2012,"2012-04-02~2012-12-31","on_broadcast",NA,-6457479.79340983,0.00140036650756208,-6953.33412386562,1.38174247742117e-06,-1417368.62598972,0.000307525516766365,NA,NA
"555","LAN","256",2013,"2013-01-01~2013-12-31","on_broadcast",NA,-8602115.18215772,0.00186460593346214,-9262.6510877282,1.83980779867527e-06,-1888100.08934216,0.00040947416273326,NA,NA
"556","LAN","256",2014,"2014-01-01~2014-11-16","on_broadcast",NA,-7541578.49679899,0.00163503702758937,-8120.67849456523,1.61329202091027e-06,-1655320.20092819,0.000359060006159671,NA,NA
"557","LAN","264",2012,"2012-04-02~2012-12-31","on_broadcast",NA,-1171452.71765662,0.000254156669185937,121172.247125149,2.62591012602901e-05,74502.499498741,1.5995127627331e-05,NA,NA
"558","LAN","264",2013,"2013-01-01~2013-12-31","on_broadcast",NA,-1560511.45787813,0.000338412858979302,161415.546029077,3.49643295159499e-05,99246.006814489,2.12977172171572e-05,NA,NA
"559","LAN","264",2014,"2014-01-01~2014-11-16","on_broadcast",NA,-1368119.28277519,0.00029674771756262,141514.962938907,3.06595470824084e-05,87010.1756320034,1.86755579984089e-05,NA,NA
"560","LAN","277",2012,"2012-04-02~2012-12-31","on_broadcast",NA,-706121.281295509,0.000153768106564895,50486.8872653109,1.10111153599492e-05,-351125.889816791,7.66246765932593e-05,NA,NA
"561","LAN","277",2013,"2013-01-01~2013-12-31","on_broadcast",NA,-940635.787107501,0.000204744202539493,67254.4139113854,1.46614410736043e-05,-467740.579872324,0.000102026737886842,NA,NA
"562","LAN","277",2014,"2014-01-01~2014-11-16","on_broadcast",NA,-824666.778757123,0.000179536247502029,58962.7586104358,1.28563352739418e-05,-410073.827057704,8.94652812501971e-05,NA,NA
"563","MAR","101",2012,"2012-04-04~2012-12-31","on_fert_band",NA,-1374001.12280415,0.000297891588396805,77512.0422147832,1.68585850573689e-05,8222984.7285004,0.00178219653798828,NA,NA
"564","MAR","101",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1843787.83117415,0.000399557640232098,104014.296440121,2.26121741131108e-05,11034517.3143718,0.00239043420786221,NA,NA
"565","MAR","101",2014,"2014-01-01~2014-11-19","on_fert_band",NA,-1631625.52298207,0.000353643948495596,92045.5042700209,2.00137795696107e-05,9764789.5170246,0.00211574628228345,NA,NA
"566","MAR","101",2012,"2012-04-04~2012-12-31","off_fert_band",NA,-601244.732522027,0.000130679892205176,-9366.78596350566,1.97515859291487e-06,837514.270006294,0.000181223398031729,NA,NA
"567","MAR","101",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-806817.186914897,0.000175279032329445,-12569.3973629436,2.64925139610894e-06,1123869.98421148,0.00024307229909765,NA,NA
"568","MAR","101",2014,"2014-01-01~2014-11-19","off_fert_band",NA,-713977.764384301,0.00015513748916947,-11123.052958683,2.34482244844137e-06,994547.702654493,0.000215140542857224,NA,NA
"569","MAR","103",2012,"2012-04-04~2012-12-31","off_fert_band",NA,8361417.38339945,0.00181125168792622,1327230.9328513,0.000288031992099941,14.9081232836835,4.45392536209369e-07,NA,NA
"570","MAR","103",2013,"2013-01-01~2013-12-31","off_fert_band",NA,11220281.6796615,0.00242940545656253,1781026.37760979,0.000386333107593947,20.0060442425591,5.9739850897896e-07,NA,NA
"571","MAR","103",2014,"2014-01-01~2014-11-19","off_fert_band",NA,9929178.21567915,0.00215023929371216,1576085.9492339,0.000341939064220322,17.7046079907891,5.28750663895112e-07,NA,NA
"572","MAR","103",2012,"2012-04-04~2012-12-31","on_fert_band",NA,6688.51203020787,7.46766115936309e-07,-21556.5360681526,4.59105562776804e-06,6892546.3543058,0.00149371129191739,NA,NA
"573","MAR","103",2013,"2013-01-01~2013-12-31","on_fert_band",NA,8975.39187811261,1.00162649344051e-06,-28926.9625713192,6.15791591345678e-06,9249186.83415866,0.00200349315733189,NA,NA
"574","MAR","103",2014,"2014-01-01~2014-11-19","on_fert_band",NA,7942.60600446058,8.86528281290097e-07,-25598.3740919847,5.45030173120885e-06,8184894.73242852,0.00177326913461084,NA,NA
"575","MAR","104",2012,"2012-04-04~2012-12-31","off_fert_band",NA,124035.195369137,2.66031242411295e-05,-2231373.55376724,0.000483878912657353,23537671.0624298,0.00510014534939671,NA,NA
"576","MAR","104",2013,"2013-01-01~2013-12-31","off_fert_band",NA,166444.248588301,3.56823823130929e-05,-2994305.70815867,0.000649019724071127,31585470.1752576,0.00684075052819628,NA,NA
"577","MAR","104",2014,"2014-01-01~2014-11-19","off_fert_band",NA,147291.722132963,3.15820730280759e-05,-2649754.77881355,0.000574440017557824,27950970.5128234,0.00605467092567502,NA,NA
"578","MAR","104",2012,"2012-04-04~2012-12-31","on_fert_band",NA,3587599.81728992,0.000777658963616817,-10337.7749548579,2.20960621544255e-06,24338491.9389322,0.005274539882828,NA,NA
"579","MAR","104",2013,"2013-01-01~2013-12-31","on_fert_band",NA,4814241.25262321,0.00104306261912775,-13872.3785673632,2.96371257088179e-06,32660100.8731312,0.00707466337099157,NA,NA
"580","MAR","104",2014,"2014-01-01~2014-11-19","on_fert_band",NA,4260272.66758339,0.000923202927453065,-12276.1017481511,2.62314847768984e-06,28901944.8292684,0.00626170453760545,NA,NA
"581","MAR","105",2012,"2012-04-04~2012-12-31","on_fert_band",NA,1618729.57721813,0.000350102293324704,381330.672701404,8.26545411953154e-05,20609078.6901118,0.00446653401838951,NA,NA
"582","MAR","105",2013,"2013-01-01~2013-12-31","on_fert_band",NA,2172191.74615153,0.000469587096829843,511711.99379111,0.00011086332987856,27655558.5531918,0.00599089689635111,NA,NA
"583","MAR","105",2014,"2014-01-01~2014-11-19","on_fert_band",NA,1922240.42057104,0.000415626228502255,452829.948989606,9.8123879442873e-05,24473268.7942946,0.00530247508769335,NA,NA
"584","MAR","105",2012,"2012-04-04~2012-12-31","off_fert_band",NA,-2500843.03634306,0.000541741793057958,-13754.278773107,2.90818377794341e-06,9801673.6308134,0.00212333839517244,NA,NA
"585","MAR","105",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-3355909.89154433,0.00072663036112406,-18457.024202849,3.9007044607531e-06,13152978.0210435,0.00284800280232512,NA,NA
"586","MAR","105",2014,"2014-01-01~2014-11-19","off_fert_band",NA,-2969749.63196922,0.000643132314662597,-16333.1981319969,3.45246940237874e-06,11639481.6605207,0.00252073507020689,NA,NA
"587","MAR","107",2012,"2012-04-04~2012-12-31","off_fert_band",NA,4581325.83116208,0.000992478687180424,3189036.2308272,0.000691672150143633,2597.41452137743,3.61949619021506e-08,NA,NA
"588","MAR","107",2013,"2013-01-01~2013-12-31","off_fert_band",NA,6147733.56406355,0.00133119717938262,4279404.21404019,0.000927729761079487,3485.50105056394,4.85477741768952e-08,NA,NA
"589","MAR","107",2014,"2014-01-01~2014-11-19","off_fert_band",NA,5440321.72468726,0.00117822756800321,3786978.64256693,0.000821123119198683,3084.42964567535,4.2969085873437e-08,NA,NA
"590","MAR","107",2012,"2012-04-04~2012-12-31","on_fert_band",NA,7455197.11170292,0.00161503305685043,1820585.98486603,0.000394875792245098,3628648.70388279,0.000786116485954826,NA,NA
"591","MAR","107",2013,"2013-01-01~2013-12-31","on_fert_band",NA,10004214.3256365,0.00216622027016174,2443065.16818749,0.000529641137429236,4869325.2239714,0.0010544065704263,NA,NA
"592","MAR","107",2014,"2014-01-01~2014-11-19","on_fert_band",NA,8853042.1768087,0.00191729706183753,2161944.78285657,0.000468779380622587,4309018.19740561,0.00093324333046006,NA,NA
"593","MAR","108",2012,"2012-04-04~2012-12-31","on_fert_band",NA,-894183.394302562,0.000194237198005505,-17174.5289370843,3.58230009549435e-06,-3517542.24291063,0.000763235565792312,NA,NA
"594","MAR","108",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1199914.92956792,0.00026052751908584,-23046.697139892,4.80488683975233e-06,-4720230.19067234,0.00102371672608228,NA,NA
"595","MAR","108",2014,"2014-01-01~2014-11-19","on_fert_band",NA,-1061842.25235516,0.000230589960651701,-20394.7433679364,4.25275100007715e-06,-4177079.33724363,0.000906080096318851,NA,NA
"596","MAR","108",2012,"2012-04-04~2012-12-31","off_fert_band",NA,1358359.0012559,0.0002941251165408,80979.412473167,1.75704043521408e-05,23714.9658269534,4.67471135309604e-06,NA,NA
"597","MAR","108",2013,"2013-01-01~2013-12-31","off_fert_band",NA,1822797.48980983,0.000394505726486984,108667.200330483,2.35669269487203e-05,31823.3847343156,6.2701221174436e-06,NA,NA
"598","MAR","108",2014,"2014-01-01~2014-11-19","off_fert_band",NA,1613050.51388937,0.000349172556767991,96163.0045155055,2.08588205096823e-05,28161.5092029938,5.54961417281592e-06,NA,NA
"599","MAR","201",2012,"2012-04-04~2012-12-31","on_fert_band",NA,-682031.114039473,0.000148021930315919,42895.1927298392,9.34081234265018e-06,20993416.5739058,0.00454953131955978,NA,NA
"600","MAR","201",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-915225.357072434,0.000198539654979722,57561.5499692799,1.25286952796372e-05,28171305.9584204,0.00610221996506249,NA,NA
"601","MAR","201",2014,"2014-01-01~2014-11-19","on_fert_band",NA,-809911.545261108,0.000175725203194942,50938.0159570799,1.10890064960031e-05,24929669.8055242,0.00540100587714667,NA,NA
"602","MAR","201",2012,"2012-04-04~2012-12-31","off_fert_band",NA,-1835353.93893267,0.000397344535533003,-331154.657628726,7.16818270392872e-05,25143213.4011454,0.00544904569364044,NA,NA
"603","MAR","201",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-2462882.45584175,0.000532952426859723,-444380.22507493,9.61457885195692e-05,33739965.8126949,0.0073087254683063,NA,NA
"604","MAR","201",2014,"2014-01-01~2014-11-19","off_fert_band",NA,-2179481.72159504,0.000471710165472081,-393245.960939631,8.50975500362822e-05,29857551.0909422,0.00646887025246662,NA,NA
"605","MAR","202",2012,"2012-04-04~2012-12-31","off_fert_band",NA,270891.644563613,5.8440945021221e-05,-23138.4250526453,4.9145456912862e-06,-15020.5759519177,3.42323718379256e-06,NA,NA
"606","MAR","202",2013,"2013-01-01~2013-12-31","off_fert_band",NA,363512.598434124,7.83859867015937e-05,-31049.7175320024,6.59180841519058e-06,-20156.282523543,4.59153807758246e-06,NA,NA
"607","MAR","202",2014,"2014-01-01~2014-11-19","off_fert_band",NA,321683.668943687,6.93785503082254e-05,-27476.8663810869,5.83433507703521e-06,-17836.9246307463,4.06391842358789e-06,NA,NA
"608","MAR","202",2012,"2012-04-04~2012-12-31","on_fert_band",NA,-594343.829143063,0.000129368552175701,-695.893811662397,1.20745140613294e-07,4162.96118789932,6.46277210243541e-07,NA,NA
"609","MAR","202",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-797556.785421517,0.000173520151088486,-933.827914413902,1.61953695013318e-07,5586.32563896235,8.66842190668593e-07,NA,NA
"610","MAR","202",2014,"2014-01-01~2014-11-19","on_fert_band",NA,-705782.945188991,0.000153580723269451,-826.373572888775,1.43343383808443e-07,4943.51465257691,7.67232219219881e-07,NA,NA
"611","MAR","204",2012,"2012-04-04~2012-12-31","on_fert_band",NA,-1054920.85971725,0.000228603379331144,-3325473.64488396,0.000720902545294367,568975.09210258,0.000122810886611286,NA,NA
"612","MAR","204",2013,"2013-01-01~2013-12-31","on_fert_band",NA,-1415610.37464921,0.000306622376568884,-4462491.14191118,0.000966936063527086,763514.188422337,0.000164724449971688,NA,NA
"613","MAR","204",2014,"2014-01-01~2014-11-19","on_fert_band",NA,-1252717.89904954,0.000271387997688485,-3948997.99224454,0.000855824174070446,675657.587792089,0.000145795747685291,NA,NA
"614","MAR","204",2012,"2012-04-04~2012-12-31","off_fert_band",NA,-547904.7470692,0.000119082848019409,77648.3950632159,1.67841108743779e-05,-1951040.38731969,0.00042339519392089,NA,NA
"615","MAR","204",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-735239.650045073,0.000159724086214174,104197.270041645,2.25122829777662e-05,-2618123.42345065,0.000567893794767444,NA,NA
"616","MAR","204",2014,"2014-01-01~2014-11-19","off_fert_band",NA,-650636.563206251,0.000141369982277727,92207.4234801252,1.99253670558351e-05,-2316859.3081896,0.00050263637503917,NA,NA
"617","MAR","205",2012,"2012-04-04~2012-12-31","off_fert_band",NA,-1768986.58482572,0.000383345756386346,-7578.12507595046,1.57679844158997e-06,375193.789427002,8.06842855682668e-05,NA,NA
"618","MAR","205",2013,"2013-01-01~2013-12-31","off_fert_band",NA,-2373823.34326118,0.000514176068681316,-10169.1728635762,2.11493673866399e-06,503476.840838284,0.000108220654763788,NA,NA
"619","MAR","205",2014,"2014-01-01~2014-11-19","off_fert_band",NA,-2100670.52667361,0.000455091423210459,-8999.01923836143,1.87190658808899e-06,445542.405460896,9.57848775852339e-05,NA,NA
"620","MAR","205",2012,"2012-04-04~2012-12-31","on_fert_band",NA,917900.147312961,0.000198222277299182,23602.937882534,5.11775431683389e-06,836543.629956795,0.000181243707458301,NA,NA
"621","MAR","205",2013,"2013-01-01~2013-12-31","on_fert_band",NA,1231740.7135639,0.00026587264778947,31673.0524629772,6.86436917905459e-06,1122567.47087975,0.000243099539819782,NA,NA
"622","MAR","205",2014,"2014-01-01~2014-11-19","on_fert_band",NA,1090005.88571449,0.000235320873623445,28028.4748137958,6.07557552641828e-06,993395.067540465,0.00021516465330446,NA,NA
"623","MAR","206",2012,"2012-04-04~2012-12-31","on_fert_band",NA,1468907.23505201,0.000318196052668806,-14257.6569867239,2.9942775344504e-06,-18845.5653584197,4.2669353813124e-06,NA,NA
"624","MAR","206",2013,"2013-01-01~2013-12-31","on_fert_band",NA,1971143.42973532,0.000426791721844089,-19132.5132225654,4.01618075997624e-06,-25289.0795611532,5.72317815756699e-06,NA,NA
"625","MAR","206",2014,"2014-01-01~2014-11-19","on_fert_band",NA,1744326.47604262,0.000377748526122171,-16930.959526468,3.55467616885577e-06,-22379.0972558739,5.06552025980912e-06,NA,NA
"626","MAR","206",2012,"2012-04-04~2012-12-31","off_fert_band",NA,8051527.62772519,0.00174493660172349,-11839.4064700288,2.44675758034757e-06,-8462.42927073705,1.88331992454995e-06,NA,NA
"627","MAR","206",2013,"2013-01-01~2013-12-31","off_fert_band",NA,10804437.0687634,0.00234045799919532,-15887.4352133526,3.28180023576847e-06,-11355.8306131497,2.52606953056926e-06,NA,NA
"628","MAR","206",2014,"2014-01-01~2014-11-19","off_fert_band",NA,9561184.31121142,0.00207151290487738,-14059.2885272989,2.9046842724824e-06,-10049.1296358469,2.23579557243965e-06,NA,NA
"629","MAR","208",2012,"2012-04-04~2012-12-31","off_fert_band",NA,1191034.97773452,0.000257157448483328,-17900.0668094466,3.80547912899115e-06,6515145.38096822,0.00141051016954818,NA,NA
"630","MAR","208",2013,"2013-01-01~2013-12-31","off_fert_band",NA,1598263.46876083,0.000344921532843452,-24020.3046167319,5.10423362046506e-06,8742748.15098339,0.00189189670616647,NA,NA
