# Biomass Compilation of Herbaceous Systems
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/291
# The newest version of the data https://lter.kbs.msu.edu/datatables/291.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/22.eml
#
# 
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# Year		sample year
# Campaign		sampling campaign
# Date		date the sample was collected
# Treatment		treatment of the sampled plot
# Replicate		replicate of the sampled plot
# Station		sampling station within the plot
# Species		species collected
# Fraction		plant fraction collected (WHOLE, SEED, VEG)
# Biomass_g	gramsPerSquareMeter	measured biomass in grams per meter squared
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2023-08-08 Changed campaigns of non-crop biomass from Harvest to Peak Biomass as non-crops were never harvested.
#
Year,Campaign,Date,Treatment,Replicate,Station,Species,Fraction,Biomass_g
2020,Cover Harvest,2020-05-12,T4,R1,S2,Trifolium pratense L.,WHOLE,103.254
2020,Cover Harvest,2020-05-12,T4,R1,S1,UnSorted,WHOLE,5.13
2020,Cover Harvest,2020-05-12,T4,R6,S5,UnSorted,WHOLE,47.13
2020,Cover Harvest,2020-05-12,T4,R6,S5,Trifolium pratense L.,WHOLE,105.544
2020,Cover Harvest,2020-05-12,T4,R6,S4,UnSorted,WHOLE,63.18
2020,Cover Harvest,2020-05-12,T4,R6,S4,Trifolium pratense L.,WHOLE,91.494
2020,Cover Harvest,2020-05-12,T4,R6,S3,UnSorted,WHOLE,54.18
2020,Cover Harvest,2020-05-05,T3,R6,S1,UnSorted,WHOLE,194.88
2020,Cover Harvest,2020-05-05,T3,R6,S5,UnSorted,WHOLE,160.74
2020,Cover Harvest,2020-05-05,T3,R6,S5,Trifolium pratense L.,WHOLE,26.19
2020,Cover Harvest,2020-05-05,T3,R6,S4,UnSorted,WHOLE,233.49
2020,Cover Harvest,2020-05-05,T3,R6,S4,Trifolium pratense L.,WHOLE,31.889999999999997
2020,Cover Harvest,2020-05-05,T3,R6,S3,UnSorted,WHOLE,207.22
2020,Cover Harvest,2020-05-05,T3,R6,S3,Trifolium pratense L.,WHOLE,30.94
2020,Cover Harvest,2020-05-05,T3,R6,S2,UnSorted,WHOLE,122.43
2020,Cover Harvest,2020-05-05,T3,R6,S2,Trifolium pratense L.,WHOLE,43.980000000000004
2020,Cover Harvest,2020-05-05,T3,R6,S1,Trifolium pratense L.,WHOLE,11.71
2020,Cover Harvest,2020-05-05,T3,R5,S5,UnSorted,WHOLE,86.19
2020,Cover Harvest,2020-05-05,T3,R5,S5,Trifolium pratense L.,WHOLE,74.924
2020,Cover Harvest,2020-05-05,T3,R5,S4,UnSorted,WHOLE,186.28
2020,Cover Harvest,2020-05-05,T3,R5,S4,Trifolium pratense L.,WHOLE,48.56
2020,Cover Harvest,2020-05-05,T3,R5,S3,UnSorted,WHOLE,119.18
2020,Cover Harvest,2020-05-05,T3,R5,S3,Trifolium pratense L.,WHOLE,71.604
2020,Cover Harvest,2020-05-05,T3,R5,S2,UnSorted,WHOLE,117.68
2020,Cover Harvest,2020-05-05,T3,R5,S2,Trifolium pratense L.,WHOLE,117.14399999999999
2020,Cover Harvest,2020-05-05,T3,R5,S1,UnSorted,WHOLE,176.87
2020,Cover Harvest,2020-05-05,T3,R5,S1,Trifolium pratense L.,WHOLE,72.03999999999999
2020,Cover Harvest,2020-05-05,T3,R4,S5,UnSorted,WHOLE,65.06
2020,Cover Harvest,2020-05-05,T3,R4,S5,Trifolium pratense L.,WHOLE,101.52400000000002
2020,Cover Harvest,2020-05-05,T3,R4,S4,UnSorted,WHOLE,83.97
2020,Cover Harvest,2020-05-05,T3,R4,S4,Trifolium pratense L.,WHOLE,128.834
2020,Cover Harvest,2020-05-05,T3,R4,S3,UnSorted,WHOLE,90.44
2020,Cover Harvest,2020-05-05,T3,R4,S3,Trifolium pratense L.,WHOLE,101.414
2020,Cover Harvest,2020-05-05,T3,R4,S2,UnSorted,WHOLE,116.55
2020,Cover Harvest,2020-05-05,T3,R4,S2,Trifolium pratense L.,WHOLE,84.134
2020,Cover Harvest,2020-05-05,T3,R4,S1,UnSorted,WHOLE,87.93
2020,Cover Harvest,2020-05-05,T3,R4,S1,Trifolium pratense L.,WHOLE,138.67399999999998
2020,Cover Harvest,2020-05-05,T3,R3,S5,UnSorted,WHOLE,136.7
2020,Cover Harvest,2020-05-05,T3,R3,S5,Trifolium pratense L.,WHOLE,57.19
2020,Cover Harvest,2020-05-05,T3,R3,S4,UnSorted,WHOLE,87.56
2020,Cover Harvest,2020-05-05,T3,R3,S4,Trifolium pratense L.,WHOLE,109.02400000000002
2020,Cover Harvest,2020-05-05,T3,R3,S3,UnSorted,WHOLE,84.75
2020,Cover Harvest,2020-05-05,T3,R3,S3,Trifolium pratense L.,WHOLE,62.67
2020,Cover Harvest,2020-05-05,T3,R3,S2,UnSorted,WHOLE,59.46
2020,Cover Harvest,2020-05-05,T3,R3,S2,Trifolium pratense L.,WHOLE,78.184
2020,Cover Harvest,2020-05-05,T3,R3,S1,UnSorted,WHOLE,139.22
2020,Cover Harvest,2020-05-05,T3,R3,S1,Trifolium pratense L.,WHOLE,81.78
2020,Cover Harvest,2020-05-05,T3,R2,S5,UnSorted,WHOLE,132.89
2020,Cover Harvest,2020-05-05,T3,R2,S5,Trifolium pratense L.,WHOLE,62.364000000000004
2020,Cover Harvest,2020-05-05,T3,R2,S4,UnSorted,WHOLE,159.14
2020,Cover Harvest,2020-05-05,T3,R2,S4,Trifolium pratense L.,WHOLE,69.614
2020,Cover Harvest,2020-05-05,T3,R2,S3,UnSorted,WHOLE,47.43
2020,Cover Harvest,2020-05-05,T3,R2,S3,Trifolium pratense L.,WHOLE,122.164
2020,Cover Harvest,2020-05-05,T3,R2,S2,UnSorted,WHOLE,55.05
2020,Cover Harvest,2020-05-05,T3,R2,S2,Trifolium pratense L.,WHOLE,123.31400000000001
2020,Cover Harvest,2020-05-05,T3,R2,S1,UnSorted,WHOLE,44.29
2020,Cover Harvest,2020-05-05,T3,R2,S1,Trifolium pratense L.,WHOLE,69.36
2020,Cover Harvest,2020-05-05,T3,R1,S5,UnSorted,WHOLE,94.38
2020,Cover Harvest,2020-05-05,T3,R1,S5,Trifolium pratense L.,WHOLE,113.55399999999999
2020,Cover Harvest,2020-05-05,T3,R1,S4,UnSorted,WHOLE,113.1
2020,Cover Harvest,2020-05-05,T3,R1,S4,Trifolium pratense L.,WHOLE,145.774
2020,Cover Harvest,2020-05-05,T3,R1,S3,UnSorted,WHOLE,33.87
2020,Cover Harvest,2020-05-05,T3,R1,S3,Trifolium pratense L.,WHOLE,36.07000000000001
2020,Cover Harvest,2020-05-05,T3,R1,S2,UnSorted,WHOLE,57.28
2020,Cover Harvest,2020-05-05,T3,R1,S2,Trifolium pratense L.,WHOLE,58.233999999999995
2020,Cover Harvest,2020-05-05,T3,R1,S1,UnSorted,WHOLE,94.74
2020,Cover Harvest,2020-05-05,T3,R1,S1,Trifolium pratense L.,WHOLE,13.740000000000002
2019,Peak Biomass,2019-09-26,T5,R3,EW,Solanum carolinense L.,WHOLE,43.63
2019,Peak Biomass,2019-09-26,T5,R3,EW,Panicum dichotomiflorum Michx.,WHOLE,13.14
2019,Peak Biomass,2019-09-26,T5,R3,EW,Apocynum cannabinum L.,WHOLE,3.11
2019,Peak Biomass,2019-09-26,T5,R2,NS,Vicia sp.,WHOLE,12.75
2019,Peak Biomass,2019-09-26,T5,R2,NS,unknown Asteraceae,WHOLE,1.01
2019,Peak Biomass,2019-09-26,T5,R2,NS,Phytolacca americana L.,WHOLE,0.35
2019,Peak Biomass,2019-09-26,T5,R2,NS,Panicum dichotomiflorum Michx.,WHOLE,0.32
2019,Peak Biomass,2019-09-26,T5,R2,NS,Muhlenbergia schreberi J.F.Gmel.,WHOLE,2.48
2019,Peak Biomass,2019-09-26,T5,R2,NS,Geum sp.,WHOLE,13
2019,Peak Biomass,2019-09-26,T5,R2,NS,Desmodium sp.,WHOLE,1.72
2019,Peak Biomass,2019-09-26,T5,R2,NS,Daucus carota L.,WHOLE,0.09
2019,Peak Biomass,2019-09-26,T5,R2,NS,Conyza canadensis (L.) Cronq.,WHOLE,13
2019,Peak Biomass,2019-09-26,T5,R2,NS,Cirsium arvense (L.) Scop.,WHOLE,75.15
2019,Peak Biomass,2019-09-26,T5,R2,NS,Celastrus orbiculatus Thunb.,WHOLE,72.66
2019,Peak Biomass,2019-09-26,T5,R2,EW,Trifolium repens L.,WHOLE,2.74
2019,Peak Biomass,2019-09-26,T5,R2,EW,Taraxacum officinale Weber in,WHOLE,27.54
2019,Peak Biomass,2019-09-26,T5,R2,EW,Solidago canadensis L.,WHOLE,40.02
2019,Peak Biomass,2019-09-26,T5,R2,EW,Solanum carolinense L.,WHOLE,13.48
2019,Peak Biomass,2019-09-26,T5,R2,EW,Panicum dichotomiflorum Michx.,WHOLE,9.11
2019,Peak Biomass,2019-09-26,T5,R2,EW,Desmodium rotundifolium DC.,WHOLE,0.16
2019,Peak Biomass,2019-09-26,T5,R2,EW,Desmodium canadense,WHOLE,1.01
2019,Peak Biomass,2019-09-26,T5,R2,EW,Daucus carota L.,WHOLE,3.56
2019,Peak Biomass,2019-09-26,T5,R2,EW,Conyza canadensis (L.) Cronq.,WHOLE,2.45
2019,Peak Biomass,2019-09-26,T5,R2,EW,Cirsium vulgare (Savi) Tenore,WHOLE,7.22
2019,Peak Biomass,2019-09-26,T5,R1,NS,Trifolium pratense L.,WHOLE,2.44
2019,Peak Biomass,2019-09-26,T5,R1,NS,Taraxacum officinale Weber in,WHOLE,1.15
2019,Peak Biomass,2019-09-26,T5,R1,NS,Solanum carolinense L.,WHOLE,7.97
2019,Peak Biomass,2019-09-26,T5,R1,NS,Plantago sp.,WHOLE,0.75
2019,Peak Biomass,2019-09-26,T5,R1,NS,Panicum dichotomiflorum Michx.,WHOLE,0.24
2019,Peak Biomass,2019-09-26,T5,R1,NS,Geum sp.,WHOLE,1.16
2019,Peak Biomass,2019-09-26,T5,R1,NS,Desmodium canadense,WHOLE,40.34
2019,Peak Biomass,2019-09-26,T5,R1,NS,Daucus carota L.,WHOLE,2.44
2019,Peak Biomass,2019-09-26,T5,R1,NS,Cirsium vulgare (Savi) Tenore,WHOLE,1.48
2019,Peak Biomass,2019-09-26,T5,R1,NS,Cirsium sp. (*),WHOLE,0.4
2019,Peak Biomass,2019-09-26,T5,R1,NS,Asclepias syriaca L.,WHOLE,1.52
2019,Peak Biomass,2019-09-26,T5,R1,EW,Unknown dicot (*),WHOLE,2.98
2019,Peak Biomass,2019-09-26,T5,R1,EW,Trifolium pratense L.,WHOLE,4.28
2019,Peak Biomass,2019-09-26,T5,R1,EW,Taraxacum officinale Weber in,WHOLE,2.15
2019,Peak Biomass,2019-09-26,T5,R1,EW,Solanum carolinense L.,WHOLE,62.58
2019,Peak Biomass,2019-09-26,T5,R1,EW,Desmodium canadense,WHOLE,47.55
2019,Peak Biomass,2019-09-26,T5,R1,EW,Daucus carota L.,WHOLE,4.98
2019,Peak Biomass,2019-09-26,T5,R1,EW,Conyza canadensis (L.) Cronq.,WHOLE,12.82
2019,Peak Biomass,2019-09-26,T5,R6,NS,unknown Asteraceae,WHOLE,9.25
2019,Peak Biomass,2019-09-26,T5,R6,NS,Taraxacum officinale Weber in,WHOLE,60.36
2019,Peak Biomass,2019-09-26,T5,R6,NS,Plantago rugelii Dcne.,WHOLE,23.58
2019,Peak Biomass,2019-09-26,T5,R6,NS,Phytolacca americana L.,WHOLE,5.28
2019,Peak Biomass,2019-09-26,T5,R6,NS,Oxalis stricta L.,WHOLE,0.86
2019,Peak Biomass,2019-09-26,T5,R6,NS,Muhlenbergia schreberi J.F.Gmel.,WHOLE,3.89
2019,Peak Biomass,2019-09-26,T5,R6,NS,Euthamia graminifolia (L.) Nutt.,WHOLE,0.56
2019,Peak Biomass,2019-09-26,T5,R6,NS,Elymus repens (L.) Gould,WHOLE,1.3
2019,Peak Biomass,2019-09-26,T5,R6,NS,Conyza canadensis (L.) Cronq.,WHOLE,18.18
2019,Peak Biomass,2019-09-26,T5,R6,NS,Cirsium arvense (L.) Scop.,WHOLE,88.55
2019,Peak Biomass,2019-09-26,T5,R6,NS,Celastrus orbiculatus Thunb.,WHOLE,42.18
2019,Peak Biomass,2019-09-26,T5,R6,NS,Arctium minus (Hill) Bernh.,WHOLE,5.1
2019,Peak Biomass,2019-09-26,T5,R6,EW,Solanum carolinense L.,WHOLE,140.53
2019,Peak Biomass,2019-09-26,T5,R6,EW,Phytolacca americana L.,WHOLE,0.32
2019,Peak Biomass,2019-09-26,T5,R6,EW,Cirsium arvense (L.) Scop.,WHOLE,73.11
2019,Peak Biomass,2019-09-26,T5,R5,NS,Trifolium repens L.,WHOLE,3.43
2019,Peak Biomass,2019-09-26,T5,R5,NS,Taraxacum officinale Weber in,WHOLE,6.16
2019,Peak Biomass,2019-09-26,T5,R5,NS,Solanum carolinense L.,WHOLE,30.83
2019,Peak Biomass,2019-09-26,T5,R5,NS,Panicum dichotomiflorum Michx.,WHOLE,11.92
2019,Peak Biomass,2019-09-26,T5,R5,NS,Muhlenbergia schreberi J.F.Gmel.,WHOLE,13.77
2019,Peak Biomass,2019-09-26,T5,R5,NS,Daucus carota L.,WHOLE,10.46
2019,Peak Biomass,2019-09-26,T5,R5,NS,Celastrus orbiculatus Thunb.,WHOLE,26.33
2019,Peak Biomass,2019-09-26,T5,R5,EW,Trifolium repens L.,WHOLE,1.89
2019,Peak Biomass,2019-09-26,T5,R5,EW,Taraxacum officinale Weber in,WHOLE,4.42
2019,Peak Biomass,2019-09-26,T5,R5,EW,Solanum carolinense L.,WHOLE,79.29
2019,Peak Biomass,2019-09-26,T5,R5,EW,Portulaca oleracea L.,WHOLE,1.74
2019,Peak Biomass,2019-09-26,T5,R5,EW,Plantago sp.,WHOLE,1.29
2019,Peak Biomass,2019-09-26,T5,R5,EW,Panicum dichotomiflorum Michx.,WHOLE,6.14
2019,Peak Biomass,2019-09-26,T5,R5,EW,Muhlenbergia schreberi J.F.Gmel.,WHOLE,7.02
2019,Peak Biomass,2019-09-26,T5,R5,EW,Geum sp.,WHOLE,1.9
2019,Peak Biomass,2019-09-26,T5,R5,EW,Daucus carota L.,WHOLE,16.08
2019,Peak Biomass,2019-09-26,T5,R5,EW,Conyza canadensis (L.) Cronq.,WHOLE,27.85
2019,Peak Biomass,2019-09-26,T5,R4,NS,Trifolium repens L.,WHOLE,1.96
2019,Peak Biomass,2019-09-26,T5,R4,NS,Panicum dichotomiflorum Michx.,WHOLE,4.6
2019,Peak Biomass,2019-09-26,T5,R4,NS,Desmodium canadense,WHOLE,7.97
2019,Peak Biomass,2019-09-26,T5,R4,NS,Cirsium arvense (L.) Scop.,WHOLE,24.01
2019,Peak Biomass,2019-09-26,T5,R4,NS,Apocynum cannabinum L.,WHOLE,66
2019,Peak Biomass,2019-09-26,T5,R4,EW,Toxicodendron radicans (L.) Ktze.,WHOLE,5.53
2019,Peak Biomass,2019-09-26,T5,R4,EW,Taraxacum officinale Weber in,WHOLE,2.28
2019,Peak Biomass,2019-09-26,T5,R4,EW,Parthenocissus quinquefolia (L.) Planch.,WHOLE,1.43
2019,Peak Biomass,2019-09-26,T5,R4,EW,Panicum dichotomiflorum Michx.,WHOLE,7.4
2019,Peak Biomass,2019-09-26,T5,R4,EW,Daucus carota L.,WHOLE,24.09
2019,Peak Biomass,2019-09-26,T5,R4,EW,Conyza canadensis (L.) Cronq.,WHOLE,21.69
2019,Peak Biomass,2019-09-26,T5,R4,EW,Apocynum cannabinum L.,WHOLE,1.66
2019,Peak Biomass,2019-09-26,T5,R3,NS,unknown Asteraceae,WHOLE,5.41
2019,Peak Biomass,2019-09-26,T5,R3,NS,Panicum dichotomiflorum Michx.,WHOLE,35.5
2019,Peak Biomass,2019-09-26,T5,R3,NS,Desmodium rotundifolium DC.,WHOLE,0.24
2019,Peak Biomass,2019-09-26,T5,R3,NS,Conyza canadensis (L.) Cronq.,WHOLE,36.77
2019,Peak Biomass,2019-09-26,T5,R3,EW,unknown Asteraceae,WHOLE,0.1
2019,Peak Biomass,2019-09-16,TSF,R1,S5,Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl,WHOLE,32.14
2019,Peak Biomass,2019-09-16,TSF,R1,S5,Achillea millefolium L.,WHOLE,29.1
2019,Peak Biomass,2019-09-16,TSF,R1,S4,UnSorted,WHOLE,21.45
2019,Peak Biomass,2019-09-16,TSF,R1,S4,Solidago canadensis L.,WHOLE,221.8
2019,Peak Biomass,2019-09-16,TSF,R1,S4,Rubus sp. (*),WHOLE,35.39
2019,Peak Biomass,2019-09-16,TSF,R1,S4,Poa pratensis L.,WHOLE,10.14
2019,Peak Biomass,2019-09-16,TSF,R1,S4,Phleum pratense L.,WHOLE,29.72
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Alliaria petiolata (Bieb.) Cavara & Grande,WHOLE,0.01
2019,Peak Biomass,2019-09-16,TSF,R1,S4,Parthenocissus quinquefolia (L.) Planch.,WHOLE,4.47
2019,Peak Biomass,2019-09-16,TSF,R1,S4,Elymus repens (L.) Gould,WHOLE,5.39
2019,Peak Biomass,2019-09-16,TSF,R1,S4,Daucus carota L.,WHOLE,0.03
2019,Peak Biomass,2019-09-16,TSF,R1,S4,Celastrus orbiculatus Thunb.,WHOLE,3.17
2019,Peak Biomass,2019-09-16,TSF,R1,S4,Bromus inermis Leyss.,WHOLE,1.94
2019,Peak Biomass,2019-09-16,TSF,R1,S4,Aster pilosus Willd.,WHOLE,17.46
2019,Peak Biomass,2019-09-16,TSF,R1,S4,Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl,WHOLE,53.16
2019,Peak Biomass,2019-09-16,TSF,R1,S4,Achillea millefolium L.,WHOLE,0.14
2019,Peak Biomass,2019-09-16,TSF,R1,S3,Veronica sp.,WHOLE,0.05
2019,Peak Biomass,2019-09-16,TSF,R1,S3,UnSorted,WHOLE,102.33
2019,Peak Biomass,2019-09-16,TSF,R1,S3,Solidago canadensis L.,WHOLE,387.13
2019,Peak Biomass,2019-09-16,TSF,R1,S3,Poa pratensis L.,WHOLE,14.61
2019,Peak Biomass,2019-09-16,TSF,R1,S3,Phleum pratense L.,WHOLE,4.42
2019,Peak Biomass,2019-09-16,TSF,R1,S3,Parthenocissus quinquefolia (L.) Planch.,WHOLE,0.25
2019,Peak Biomass,2019-09-16,TSF,R1,S3,Elymus repens (L.) Gould,WHOLE,45.12
2019,Peak Biomass,2019-09-16,TSF,R1,S3,Dianthus armeria L.,WHOLE,1.2
2019,Peak Biomass,2019-09-16,TSF,R1,S3,Daucus carota L.,WHOLE,7.72
2019,Peak Biomass,2019-09-16,TSF,R1,S3,Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl,WHOLE,22.66
2019,Peak Biomass,2019-09-16,TSF,R1,S3,Achillea millefolium L.,WHOLE,10.67
2019,Peak Biomass,2019-09-16,TSF,R1,S2,Vitis sp.,WHOLE,19.75
2019,Peak Biomass,2019-09-16,TSF,R1,S2,UnSorted,WHOLE,34.59
2019,Peak Biomass,2019-09-16,TSF,R1,S2,Solidago canadensis L.,WHOLE,563.82
2019,Peak Biomass,2019-09-16,TSF,R1,S2,Poa pratensis L.,WHOLE,1.2
2019,Peak Biomass,2019-09-16,TSF,R1,S2,Elymus repens (L.) Gould,WHOLE,3.52
2019,Peak Biomass,2019-09-16,TSF,R1,S2,Bromus inermis Leyss.,WHOLE,19.54
2019,Peak Biomass,2019-09-16,TSF,R1,S2,Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl,WHOLE,35.05
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Verbena urticifolia L.,WHOLE,20.76
2019,Peak Biomass,2019-09-16,TSF,R1,S1,UnSorted,WHOLE,51.65
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Unknown dicot (*),WHOLE,0.16
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Torilis japonica (Houtt.) DC.,WHOLE,0.09
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Taraxacum officinale Weber in,WHOLE,0.22
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Polygonum pensylvanicum L.,WHOLE,0.23
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Poa pratensis L.,WHOLE,2.1
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Poa compressa L.,WHOLE,1.35
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Phytolacca americana L.,WHOLE,3.13
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Phleum pratense L.,WHOLE,7.05
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Oxalis stricta L.,WHOLE,0.01
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Hypericum perforatum L.,WHOLE,0.16
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Hackelia virginiana,WHOLE,25.35
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Geum sp.,WHOLE,1.59
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Elymus repens (L.) Gould,WHOLE,3.22
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Dactylis glomerata L.,WHOLE,11.56
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Cerastium sp.,WHOLE,0.03
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Celastrus orbiculatus Thunb.,WHOLE,4.59
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl,WHOLE,33.19
2019,Peak Biomass,2019-09-16,TSF,R1,S1,Bromus inermis Leyss.,WHOLE,4.76
2019,Peak Biomass,2019-09-16,TSF,R3,S5,unknown Elm,WHOLE,9.92
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Rubus sp. (*),WHOLE,8.75
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Rubus occidentalis L. (*),WHOLE,13.39
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Rosa sp. (*),WHOLE,1.17
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Rhamnus cathartica L.,WHOLE,5.14
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Pilea pumila (L.) Gray,WHOLE,0.14
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Parthenocissus quinquefolia (L.) Planch.,WHOLE,2.12
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Lonicera spp.,WHOLE,32.3
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Geum sp.,WHOLE,1.46
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Elaeagnus umbellata Thunb.,WHOLE,1.83
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Crataegus spp.,WHOLE,0.56
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Celastrus orbiculatus Thunb.,WHOLE,50.76
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Alliaria petiolata (Bieb.) Cavara & Grande,WHOLE,0.41
2019,Peak Biomass,2019-09-16,TSF,R3,S5,Acer spp.,WHOLE,0.03
2019,Peak Biomass,2019-09-16,TSF,R3,S4,Rosa sp. (*),WHOLE,8.9
2019,Peak Biomass,2019-09-16,TSF,R3,S4,Rhamnus cathartica L.,WHOLE,1.06
2019,Peak Biomass,2019-09-16,TSF,R3,S4,Pilea pumila (L.) Gray,WHOLE,0.13
2019,Peak Biomass,2019-09-16,TSF,R3,S4,Parthenocissus quinquefolia (L.) Planch.,WHOLE,0.23
2019,Peak Biomass,2019-09-16,TSF,R3,S4,Geum sp.,WHOLE,3.81
2019,Peak Biomass,2019-09-16,TSF,R3,S4,Elaeagnus umbellata Thunb.,WHOLE,1.85
2019,Peak Biomass,2019-09-16,TSF,R3,S4,Circaea lutetiana L.,WHOLE,4.24
2019,Peak Biomass,2019-09-16,TSF,R3,S4,Celastrus orbiculatus Thunb.,WHOLE,14.15
2019,Peak Biomass,2019-09-16,TSF,R3,S4,Alliaria petiolata (Bieb.) Cavara & Grande,WHOLE,4.24
2019,Peak Biomass,2019-09-16,TSF,R3,S3,Veronica chamaedrys L.,WHOLE,0.3
2019,Peak Biomass,2019-09-16,TSF,R3,S3,unknown Elm,WHOLE,0.56
2019,Peak Biomass,2019-09-16,TSF,R3,S3,Toxicodendron radicans (L.) Ktze.,WHOLE,2.38
2019,Peak Biomass,2019-09-16,TSF,R3,S3,Sassafras albidum (Nutt.) Nees,WHOLE,2.53
2019,Peak Biomass,2019-09-16,TSF,R3,S3,Polygonum caespitosum Blume var. longisetum (DeBruyn) A.N.Stewart,WHOLE,2.58
2019,Peak Biomass,2019-09-16,TSF,R3,S3,Pilea pumila (L.) Gray,WHOLE,17.37
2019,Peak Biomass,2019-09-16,TSF,R3,S3,Parthenocissus quinquefolia (L.) Planch.,WHOLE,0.45
2019,Peak Biomass,2019-09-16,TSF,R3,S3,Oxalis stricta L.,WHOLE,0.2
2019,Peak Biomass,2019-09-16,TSF,R3,S3,Geum sp.,WHOLE,4.44
2019,Peak Biomass,2019-09-16,TSF,R3,S3,Circaea lutetiana L.,WHOLE,4.76
2019,Peak Biomass,2019-09-16,TSF,R3,S3,Celastrus orbiculatus Thunb.,WHOLE,6.18
2019,Peak Biomass,2019-09-16,TSF,R3,S3,Alliaria petiolata (Bieb.) Cavara & Grande,WHOLE,0.46
2019,Peak Biomass,2019-09-16,TSF,R3,S2,Vitis sp.,WHOLE,2.31
2019,Peak Biomass,2019-09-16,TSF,R3,S2,Unknown grass,WHOLE,0.09
2019,Peak Biomass,2019-09-16,TSF,R3,S2,Unknown dicot (*),WHOLE,0.32
2019,Peak Biomass,2019-09-16,TSF,R3,S2,Rubus occidentalis L. (*),WHOLE,31.78
2019,Peak Biomass,2019-09-16,TSF,R3,S2,Rosa sp. (*),WHOLE,0.44
2019,Peak Biomass,2019-09-16,TSF,R3,S2,Rhamnus cathartica L.,WHOLE,3.55
2019,Peak Biomass,2019-09-16,TSF,R3,S2,Pilea pumila (L.) Gray,WHOLE,66.72
2019,Peak Biomass,2019-09-16,TSF,R3,S2,Geum sp.,WHOLE,0.71
2019,Peak Biomass,2019-09-16,TSF,R3,S2,Circaea lutetiana L.,WHOLE,7.99
2019,Peak Biomass,2019-09-16,TSF,R3,S2,Celastrus orbiculatus Thunb.,WHOLE,8.65
2019,Peak Biomass,2019-09-16,TSF,R3,S1,Veronica chamaedrys L.,WHOLE,0.81
2019,Peak Biomass,2019-09-16,TSF,R3,S1,Unknown dicot (*),WHOLE,0.01
2019,Peak Biomass,2019-09-16,TSF,R3,S1,Polygonum caespitosum Blume var. longisetum (DeBruyn) A.N.Stewart,WHOLE,0.51
2019,Peak Biomass,2019-09-16,TSF,R3,S1,Pilea pumila (L.) Gray,WHOLE,63.57
2019,Peak Biomass,2019-09-16,TSF,R3,S1,Geum sp.,WHOLE,10.54
2019,Peak Biomass,2019-09-16,TSF,R3,S1,Crataegus spp.,WHOLE,0.13
2019,Peak Biomass,2019-09-16,TSF,R3,S1,Celastrus orbiculatus Thunb.,WHOLE,3.55
2019,Peak Biomass,2019-09-16,TSF,R3,S1,Alliaria petiolata (Bieb.) Cavara & Grande,WHOLE,0.3
2019,Peak Biomass,2019-09-16,TSF,R2,S5,Sassafras albidum (Nutt.) Nees,WHOLE,0.36
2019,Peak Biomass,2019-09-16,TSF,R2,S5,Rubus sp. (*),WHOLE,14.65
2019,Peak Biomass,2019-09-16,TSF,R2,S5,Rosa sp. (*),WHOLE,0.11
2019,Peak Biomass,2019-09-16,TSF,R2,S5,Rhamnus frangula L.,WHOLE,0.44
